DEPT          TVD           GR      TAB_DEN      TAB_RES         ROP5         DCAV         CRPM         A34H         P16H         P28H         P34H         TNPH          PEF         DRHO         RHOB 
       4776.50000   4666.35103    101.08330      0.00000      0.00000     68.18922      6.08984    100.80380    200.00000     57.20177     53.68174     50.48889      5.94896      2.74126      0.11609      2.63020
       4776.60000   4666.44002    102.30040      0.00000      0.00000     69.35291      6.06637    100.73480    200.00000     52.45046     52.18237     50.96250      5.96384      2.84824      0.10325      2.62750
       4776.70000   4666.52902    103.15990      0.00000      0.00000     70.07494      6.05050    100.66570    200.00000     46.30284     50.26635     50.80505      5.95092      2.93043      0.09469      2.62788
       4776.80000   4666.61801    104.01940      0.00000      0.00000     69.04472      6.04717    100.59660    200.00000     43.75458     49.58823     50.14049      5.83848      2.90138      0.09361      2.63974
       4776.90000   4666.70700    103.60000      0.00000      0.00000     68.54972      6.05481    100.52760    200.00000     46.66796     52.52323     51.96843      5.85649      2.88487      0.09888      2.65663
       4777.00000   4666.79599    102.36220      0.00000      0.00000     68.61227      6.06272    100.45850    200.00000     50.96199     56.08280     54.47133      5.89789      2.86820      0.10407      2.67006
       4777.10000   4666.88498     99.78368      0.00000      0.00000     69.99869      6.05815    100.38940    200.00000     53.48815     57.44894     56.32653      5.86315      2.83573      0.10122      2.66509
       4777.20000   4666.97397     98.99980      0.00000      0.00000     70.23822      6.06126    100.32040    200.00000     52.94654     57.69167     57.24559      5.91622      2.88380      0.10304      2.66659
       4777.30000   4667.06295     98.99980      0.00000      0.00000     69.96465      6.06608    100.25130    200.00000     51.38861     57.48635     57.66801      5.98255      2.95781      0.10575      2.66721
       4777.40000   4667.15194     98.99980      0.00000      0.00000     69.63254      6.06292    100.18220    200.00000     51.38861     57.48635     57.66801      5.92809      2.98741      0.10287      2.65005
       4777.50000   4667.24092     99.83526      0.00000      0.00000     68.84201      6.06411    100.11310    200.00000     50.09502     59.12679     59.02445      6.00943      2.95103      0.10362      2.65159
       4777.60000   4667.32991    101.04460      0.00000      0.00000     68.03899      6.06820    100.04410    200.00000     49.56680     62.42445     61.98019      6.15003      2.88229      0.10666      2.66335
       4777.70000   4667.41889    101.68920      0.00000      0.00000     68.90676      6.07618     99.97500    200.00000     59.40969     71.13432     71.02882      6.18813      2.83815      0.11194      2.67561
       4777.80000   4667.50787    102.07600      0.00000      0.00000     69.40327      6.07556     99.90593    200.00000     66.79346     76.25341     76.39157      6.17336      2.73991      0.11175      2.67796
       4777.90000   4667.59685    102.24190      0.00000      0.00000     69.68217      6.06987     99.83685    200.00000     72.10123     78.77153     79.07624      6.10705      2.62226      0.10823      2.67300
       4778.00000   4667.68583    101.81220      0.00000      0.00000     70.32452      6.07209     99.76778    200.00000     72.10123     78.77153     79.07624      5.84268      2.70692      0.10852      2.65944
       4778.10000   4667.77480    102.56850      0.00000      0.00000     70.18565      6.06619     99.69872    200.00000     68.47018     78.69254     85.24868      5.65374      2.74603      0.10447      2.64692
       4778.20000   4667.86378    104.28760      0.00000      0.00000     69.43779      6.05361     99.62965    200.00000     62.55482     78.86654     96.03400      5.52657      2.75367      0.09687      2.63567
       4778.30000   4667.95275    106.00660      0.00000      0.00000     69.56021      6.03771     99.56058    200.00000     79.64233     90.04813     93.05036      5.41795      2.95282      0.08846      2.63967
       4778.40000   4668.04173    105.45130      0.00000      0.00000     70.35773      6.01273     99.49150    200.00000     95.19643    100.36420     97.34613      5.34639      3.00158      0.07478      2.63610
       4778.50000   4668.13070    102.65790      0.00000      0.00000     71.81961      5.97882     99.42243    200.00000    109.24150    109.82840    108.80580      5.31130      2.90235      0.05592      2.62508
       4778.60000   4668.21967    101.12800      0.00000      0.00000     69.87612      5.98921     99.35336    200.00000    132.19220    114.35140    104.87710      5.02628      2.98558      0.06281      2.65569
       4778.70000   4668.30864     99.72180      0.00000      0.00000     68.95077      5.99330     99.28429    200.00000    133.37540    114.62200    105.02350      4.73915      2.95745      0.06560      2.67038
       4778.80000   4668.39761     98.43253      0.00000      0.00000     69.32293      5.98879     99.21523    200.00000    108.37330    109.94010    110.40620      4.45558      2.79203      0.06289      2.66509
       4778.90000   4668.48658     97.14326      0.00000      0.00000     69.71170      5.99635     99.14616    200.00000    106.67310    109.62170    110.77220      4.24747      2.84566      0.06756      2.67618
       4779.00000   4668.57555     96.73069      0.00000      0.00000     70.51247      5.99539     99.07708    200.00000    104.06430    109.10200    114.70390      4.11353      2.84942      0.06706      2.67674
       4779.10000   4668.66451     97.59021      0.00000      0.00000     71.90927      5.98080     99.00801    200.00000     97.67013    107.82820    124.34040      4.07924      2.75763      0.05831      2.66030
       4779.20000   4668.75348     97.49995      0.00000      0.00000     70.42420      5.97307     98.93894    200.00000    100.71040    109.50030    118.83270      4.21144      2.84431      0.05396      2.65800
       4779.30000   4668.84244     97.43979      0.00000      0.00000     69.54012      5.97366     98.86987    200.00000     98.01624    108.39100    111.18380      4.35329      2.94237      0.05444      2.66198
       4779.40000   4668.93140     97.65467      0.00000      0.00000     70.39674      5.98739     98.80080    200.00000     82.92680    101.64990    103.26130      4.47343      3.01903      0.06247      2.67383
       4779.50000   4669.02036     97.68991      0.00000      0.00000     69.48592      5.98460     98.73173    200.00000     80.45213    100.54440    101.96200      4.69981      2.99923      0.06066      2.66703
       4779.60000   4669.10932     97.68991      0.00000      0.00000     68.71892      5.98083     98.66266    200.00000     77.36095     96.98211     96.84915      4.98926      2.98821      0.05813      2.65558
       4779.70000   4669.19828     97.68991      0.00000      0.00000     69.03368      5.98207     98.59359    200.00000     67.45332     85.56448     80.46178      5.37183      3.03828      0.05830      2.64195
       4779.80000   4669.28724     98.53653      0.00000      0.00000     69.14932      5.98933     98.52452    200.00000     56.28693     73.80326     71.34654      5.86415      3.04942      0.06211      2.63846
       4779.90000   4669.37619     99.72438      0.00000      0.00000     68.76842      5.99854     98.45545    200.00000     46.68311     64.60606     65.92946      6.37725      3.06967      0.06708      2.63759
       4780.00000   4669.46515    101.22850      0.00000      0.00000     67.15253      6.00872     98.38638    200.00000     42.37968     62.81471     65.36803      6.86593      3.14454      0.07255      2.63642
       4780.10000   4669.55410    102.57370      0.00000      0.00000     68.08813      6.01591     98.31731    200.00000     43.64978     63.75135     69.21353      7.04485      3.02417      0.07665      2.64016
       4780.20000   4669.64305    103.67730      0.00000      0.00000     69.59742      6.01886     98.24824    200.00000     46.18081     65.23712     73.44234      7.08521      2.85843      0.07830      2.64093
       4780.30000   4669.73200    104.10710      0.00000      0.00000     69.93520      6.01019     98.17917    200.00000     46.18081     65.23712     73.44234      7.01769      2.77708      0.07281      2.62471
       4780.40000   4669.82095    104.53680      0.00000      0.00000     69.76158      6.01715     98.11010    200.00000     49.56168     68.36962     75.05199      6.90443      2.77808      0.07697      2.63226
       4780.50000   4669.90990    104.96660      0.00000      0.00000     69.15051      6.02811     98.04103    200.00000     53.62653     71.87830     76.46761      6.78728      2.80644      0.08360      2.64615
       4780.60000   4669.99885    105.39630      0.00000      0.00000     67.50030      6.02441     97.97195    200.00000     53.62645     70.34512     73.37418      6.75167      2.78876      0.08120      2.63899
       4780.70000   4670.08780    104.44230      0.00000      0.00000     67.49751      6.02167     97.90289    200.00000     55.24546     69.94965     70.27725      6.84229      2.77455      0.07962      2.63709
       4780.80000   4670.17674    102.98110      0.00000      0.00000     68.30035      6.01906     97.83382    200.00000     57.01400     69.76783     67.75803      6.99516      2.74941      0.07823      2.63776
       4780.90000   4670.26569    103.41090      0.00000      0.00000     68.33268      6.01334     97.76475    200.00000     53.31569     66.54087     69.48957      7.09287      2.62995      0.07504      2.63583
